Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Analyst_Count,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Shrunk_Ratio,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
WBS,Financials,Regional Banks,64.77,11.2969,2.72593,1.64,93.49402,9.959999999999999,43.21621,0.9347104389524157,,17.1883,0.0,0.8636363636363636,22.0,90.0,63.951341370696206,70.50605612058125,65.91356075227043,64.45426647899221,39.442815249266864,59.603035432875124,0.8055555555555556,94.66710111871403,100.0,96.80026067122841,70.7622030043811,39.442815249266864
RPM,Materials,Specialty Chemicals,111.02,21.3543,1.8774,18.07,3.23,22.7,11.48,0.46520904121731393,,-9.4232,0.09090909090909083,0.6818181818181818,22.0,90.0,52.79250618593142,76.25885965837682,78.06645457758924,39.985860728172504,92.93036408624957,70.65403421516777,0.6574074074074073,51.21951219512195,100.0,70.73170731707317,70.67733614573939,39.985860728172504
CENX,Materials,Aluminum,45.69,50.1741,1.6889,,20.15,11.78,6.65,0.9986232216613125,,136.3683,0.025000000000000022,0.9,10.0,90.0,29.615626969124136,71.8494013862634,49.65343415248897,79.24385633270322,70.4473850031506,59.722117202268436,0.7833333333333333,93.69880277252678,100.0,96.21928166351606,70.67126654064272,29.615626969124136
NMIH,Financials,Commercial & Residential Mortgage Finance,40.48,8.1696,4.4952,12.42,8.86,16.08,74.83,0.7592920353982296,,13.4529,0.05769230769230771,0.75,12.0,90.0,57.46596398770312,54.42629995702621,86.3788385527516,51.08988806627298,77.20685111989461,66.6194164894108,0.6911764705882353,66.00790513833992,100.0,79.60474308300395,70.51501446748874,51.08988806627298
CALM,Consumer Staples,Packaged Foods & Meats,73.69,3.0454,0.8334,131.1,36.6,44.65,34.28,0.0217149220489978,,-29.6381,0.0,0.6,10.0,90.0,81.86573670444639,97.57528469103421,96.0767218831735,26.94894259674799,43.374019180470796,69.98939484036072,0.5833333333333333,52.31037489102006,100.0,71.38622493461203,70.40844386863611,26.94894259674799
UGI,Utilities,Gas Utilities,37.07,11.7447,3.4986,4.08,0.22,14.09,48.2,0.785349233390119,,30.1158,0.0,0.8571428571428571,7.0,90.0,61.12852664576802,37.15629198387819,92.6332288401254,72.60188087774294,46.865203761755495,60.79019256605464,0.7291666666666667,86.52037617554859,100.0,91.91222570532915,70.126802507837,37.15629198387819
ADSK,Information Technology,Application Software,276.02,52.6699,8.4954,39.67,15.55,40.97,21.97,0.4495955196017424,,-6.8664,0.02631578947368418,0.8157894736842105,38.0,90.0,35.26088982063825,70.83640571160919,75.60930918500122,53.51735383181925,65.4320987654321,60.72694870958064,0.7848837209302325,86.19263918006055,100.0,91.71558350803633,70.02353914911734,35.26088982063825
MSI,Information Technology,Communications Equipment,383.14,30.1578,5.6413,13.36,6.16,110.80000000000001,25.25,0.17898539816348014,,-17.2001,0.09649122807017552,0.8333333333333334,18.0,90.0,53.144654088050316,42.634872644537595,88.59774966951088,27.420476536042575,92.94418238993711,64.22457235831043,0.7717391304347826,72.562893081761,100.0,83.5377358490566,70.01852140553427,27.420476536042575
BAC,Financials,Diversified Banks,55.85,13.7571,2.32875,3.31,99.36713,9.92,32.73721,0.9305697365734125,,20.8613,0.027586206896551668,0.8275862068965517,29.0,90.0,50.59857837635616,69.12360003607675,50.50792828570606,57.86760251509264,64.57164234942012,58.86907230424673,0.7867647058823529,93.09764309764309,100.0,95.85858585858585,69.96592637054846,50.50792828570606
SEIC,Financials,Asset Management & Custody Banks,86.77,15.2082,4.7289,6.39,9.42,30.209999999999997,31.45,0.7545890817740581,,6.4924,0.1515151515151516,0.8181818181818182,11.0,90.0,42.94258373205741,44.26887391089097,75.88230482967325,47.581667597697525,94.44444444444444,63.36711374529007,0.734375,75.54492291334397,100.0,85.32695374800639,69.95506574610496,42.94258373205741
DORM,Consumer Discretionary,Automotive Parts & Equipment,127.77,15.7692,1.8366,19.09,7.94,17.97,16.71,0.34734734734734735,,1.5983,0.0,0.8571428571428571,14.0,90.0,51.04166666666667,73.45412875654812,71.87010626398211,36.286353467561526,55.31250000000001,58.54425835757361,0.7763157894736842,93.95833333333333,100.0,96.375,69.89348085030153,36.286353467561526
OSK,Industrials,Construction Machinery & Heavy Transportation Equipment,150.47,14.2847,0.919,17.02,-2.28,15.340000000000002,9.19,0.9974268689057422,,63.3945,0.06842105263157894,0.7,20.0,90.0,82.3943661971831,43.65105375452302,47.978191731031345,77.40832497521139,83.55293048614266,67.30420370436487,0.6699999999999999,59.42753293957293,100.0,75.65651976374374,69.80989852217853,43.65105375452302
CAH,Health Care,Health Care Distributors,201.11,29.9578,0.2039,,4.44,37.169999999999995,1.01,0.8555602006688964,,64.1312,0.045454545454545525,0.8181818181818182,22.0,90.0,72.07125603864733,42.7536231884058,51.509661835748794,71.90821256038647,77.71739130434783,63.48248792270532,0.7685185185185185,74.09420289855072,100.0,84.45652173913044,69.77469806763285,42.7536231884058
KO,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,70.51,23.2758,6.3636,3.54,2.8,47.010000000000005,31.42,0.7168983174835412,,14.2602,0.0,0.8857142857142857,35.0,90.0,33.93548387096774,44.05313092979128,94.19354838709678,67.45044949762033,50.193548387096776,57.1023871589884,0.8437499999999999,97.4193548387097,100.0,98.45161290322582,69.50715488225961,33.93548387096774
AES,Utilities,Independent Power Producers & Energy Traders,14.32,8.8675,0.8432,38.97,-1.55,32.06,15.69,0.803305785123967,,15.4839,0.020467836257309857,0.631578947368421,19.0,90.0,93.28063241106719,57.70750988142292,62.25296442687747,67.5098814229249,68.37944664031622,69.86956521739131,0.6145833333333333,47.03557312252964,100.0,68.22134387351778,69.37509881422925,57.70750988142292
PNC,Financials,Diversified Banks,217.55,13.0729,2.34179,4.2,72.26733,11.48,34.5423,0.9603553434102362,,11.7475,0.0357142857142857,0.75,28.0,90.0,51.72091283202394,62.079347647317846,59.19163141385363,66.61638000611492,74.2237186681631,63.146765046597096,0.7196969696969697,73.13879536101757,100.0,83.88327721661054,69.36771869760112,51.72091283202394
WDC,Information Technology,"Technology Hardware, Storage & Peripherals",200.46,26.5854,5.7105,,-16.35,35.06,24.86,0.8920478170478171,,314.1282,0.03125,0.8125,32.0,90.0,53.155884995507634,28.276353276353277,78.62321950772859,73.26532074959749,67.49775381850853,59.875328122984655,0.7770270270270271,85.84905660377359,100.0,91.50943396226415,69.36555987476851,28.276353276353277
TRMB,Information Technology,Electronic Equipment & Instruments,80.61,53.632,5.3261,24.51,3.08,6.32,15.11,0.8008094825093958,,11.1249,0.06349206349206349,0.9523809523809523,21.0,90.0,38.36477987421384,49.72820065774128,41.544058315550714,61.66304431787229,84.5822102425876,56.32241697782891,0.875,99.28122192273135,100.0,99.5687331536388,69.29631183057187,38.36477987421384
VTOL,Energy,Oil & Gas Equipment & Services,40.14,8.1495,0.7914,,4.78,14.82,10.81,0.8453318335208099,,13.6467,0.017857142857142905,0.875,8.0,90.0,87.74104683195593,54.0633608815427,51.239669421487605,60.49586776859504,64.73829201101928,63.867768595041326,0.7500000000000001,69.14600550964187,100.0,81.48760330578511,69.15371900826446,51.239669421487605
ACMR,Information Technology,Semiconductor Materials & Equipment,53.22,29.483,3.922,36.57,20.77,10.96,14.81,0.9917033964220897,,245.3602,0.0,0.8571428571428571,14.0,90.0,63.861304203905995,80.32420554972103,51.307834599474646,74.71783447950281,43.55345911949686,61.194708822419976,0.7763157894736842,77.88811651770938,100.0,86.73286991062562,68.85615714888166,43.55345911949686
LVS,Consumer Discretionary,Casinos & Gaming,58.95,25.6158,3.25,-10.93,8.37,68.06,21.98,0.7143477883027723,,19.939,0.06434782608695655,0.76,25.0,90.0,29.77777777777777,47.529914529914535,85.07979120059659,58.68366890380313,82.66666666666667,61.94671370389493,0.7250000000000001,73.55555555555556,100.0,84.13333333333333,68.60269959272645,29.77777777777777
ATGE,Consumer Discretionary,Education Services,113.57,16.3249,2.2506,,12.24,17.54,19.46,0.39014341449059203,,20.2945,0.0,0.9,10.0,90.0,51.02564102564103,63.58974358974359,64.34950955085182,50.68834968163827,52.69230769230768,56.56930820856995,0.7833333333333333,94.35897435897435,100.0,96.61538461538461,68.58313113061433,50.68834968163827
TBBK,Financials,Regional Banks,69.81,13.457,4.64103,36.64,89.12521,27.97,56.46254,0.7121572287604575,,34.4828,0.0,0.7777777777777778,9.0,90.0,34.120777669164774,94.87887758837479,94.73385634675958,52.83217441499812,39.442815249266864,62.532232295426255,0.6964285714285714,71.00575648962746,100.0,82.60345389377648,68.55359877493132,34.120777669164774
CVLT,Information Technology,Systems Software,124.17,68.2353,4.9964,,22.02,27.01,7.11,0.11256141295018766,,-21.3118,0.07222222222222219,0.85,20.0,90.0,42.34473270440252,66.86698717948718,54.23126226815687,27.62699564586357,87.83411949685535,58.791175651502684,0.79,85.10220125786164,100.0,91.06132075471697,68.47221918246697,27.62699564586357
JBL,Information Technology,Electronic Manufacturing Services,226.15,34.3642,0.7765,76.36,13.18,51.129999999999995,4.08,0.8371811315376942,,46.8983,0.0,0.8125,16.0,90.0,71.1856510598649,81.2487150116016,60.1549552597103,65.80336504864806,42.778942464477055,63.083104639651836,0.75,68.36710924761238,100.0,81.02026554856742,68.46425291232651,42.778942464477055
POST,Consumer Staples,Packaged Foods & Meats,99.09,15.2321,0.6268,240.85,2.97,8.68,9.73,0.16239661085333895,,-7.8832,0.0,0.8125,16.0,90.0,71.66521360069746,80.99389712292938,42.502179598953795,47.95222509659316,43.374019180470796,57.068596624122804,0.75,91.28160418483,100.0,94.768962510898,68.37870639015536,42.502179598953795
UFCS,Financials,Property & Casualty Insurance,35.49,8.1372,0.6689,32.83,12.12,13.309999999999999,11.07,0.8249365712214571,,31.0561,0.0,0.75,8.0,90.0,94.32482721956407,75.12760198734912,28.652926021347074,63.19151979317623,54.42583732057417,62.70625834477204,0.6730769230769231,69.27166400850612,100.0,81.56299840510367,68.36328036287152,28.652926021347074
HRMY,Health Care,Biotechnology,38.55,11.9581,2.6882,,21.13,24.86,27.32,0.8455548345230368,,11.6421,0.0,0.8235294117647058,17.0,90.0,85.26056120875732,59.443416589577545,72.83379586802343,60.08017267961765,46.00678384212149,64.02127659574468,0.7613636363636364,64.1073080481036,100.0,78.46438482886217,68.35420906567992,46.00678384212149
MSFT,Information Technology,Systems Software,479.28,33.9541,12.124,18.8,15.59,31.53,45.94,0.6384221019652517,,12.8886,-0.0031982942430703876,0.9253731343283582,67.0,90.0,38.237028301886795,60.16884747554851,89.32632796538877,57.91122399612966,34.08018867924528,54.753171517795586,0.8993055555555556,99.60691823899371,100.0,99.76415094339623,68.25646534547577,34.08018867924528
OPCH,Health Care,Health Care Facilities,31.8,24.1423,0.9127,,15.79,15.28,6.03,0.6899418121363259,,31.7316,0.01388888888888884,0.8888888888888888,18.0,90.0,62.14975845410629,60.57971014492753,42.46376811594203,59.30434782608696,62.94685990338165,57.67101449275363,0.8152173913043478,88.21256038647343,100.0,92.92753623188406,68.24797101449275,42.46376811594203
UPWK,Industrials,Human Resource & Employment Services,20.05,10.6076,3.3548,,2.5,41.05,14.68,0.7971403038427167,,24.9221,0.05882352941176472,0.7058823529411765,17.0,90.0,64.7699530516432,44.28301886792453,78.15962441314554,57.50978828948534,80.60093896713616,66.2192222517495,0.6704545454545455,54.816901408450704,100.0,72.89014084507042,68.22049782974577,44.28301886792453
R,Industrials,Cargo Ground Transportation,191.51,15.4034,0.6098,,1.68,16.34,8.08,0.8797172956394185,,20.8799,0.011029411764705843,0.8235294117647058,17.0,90.0,85.98024931196375,47.05595315549772,51.47320705844261,60.37601449076154,50.16998542982031,58.500780436250125,0.7613636363636364,84.57179860773839,100.0,90.74307916464304,68.17347005476799,47.05595315549772
APH,Information Technology,Electronic Components,140.16,44.9002,8.18,15.39,47.37,34.63,24.31,0.9521155595996359,,95.1274,0.024347826086956514,0.72,25.0,90.0,36.99460916442048,79.75435217703259,85.08936082545024,74.32614555256065,72.16981132075472,69.55903909645345,0.6916666666666667,41.48697214734951,100.0,64.89218328840971,68.15898235404032,36.99460916442048
OTTR,Utilities,Electric Utilities,85.61,12.8531,6.4423,27.0,7.7,15.97,61.96,0.9412955465587042,,14.9745,0.0,0.6666666666666666,9.0,90.0,47.840909090909086,72.43181818181819,93.06818181818181,70.95454545454545,47.72727272727273,65.24318181818182,0.625,57.95454545454546,100.0,74.77272727272728,68.10204545454546,47.72727272727273
CR,Industrials,Industrial Machinery & Supplies & Components,202.56,31.8853,5.1439,18.11,-0.37,20.19,17.06,0.9826935588809371,,31.8235,0.006535947712418277,0.8888888888888888,18.0,90.0,28.304917222634046,45.78728271539309,67.99275183263323,70.28944493397549,63.462647228399625,54.826068901328306,0.8152173913043478,98.35268923482414,100.0,99.01161354089447,68.08173229319816,28.304917222634046
ADEA,Information Technology,IT Consulting & Other Services,18.54,27.664,5.3442,,10.53,18.32,32.57,0.9441805225653204,,36.3235,0.0,0.9,10.0,90.0,45.51073519843851,55.923961096374896,77.33942787048971,73.51717464925012,41.55280850140968,57.17060315580056,0.7833333333333333,88.5057471264368,100.0,93.10344827586208,67.95045669181901,41.55280850140968
CFG,Financials,Regional Banks,60.53,15.2563,1.48499,-3.47,62.72879,6.800000000000001,31.44855,0.9448579161028419,,35.172,0.038461538461538436,0.8461538461538461,26.0,90.0,65.89008363201911,43.95517993283356,26.094484965452708,73.02236907871212,70.79939176713371,55.84115300965132,0.7983870967741936,93.42891278375149,100.0,96.05734767025089,67.90601140783119,26.094484965452708
VLY,Financials,Regional Banks,12.0,12.9109,2.27179,-4.22,77.66814,6.859999999999999,42.57981,0.9103726082578045,,33.4816,0.024767801857585203,0.7894736842105263,19.0,90.0,63.033561420658195,50.85891865221475,50.760499954048335,65.21268446083876,64.44009992397089,58.82252365550279,0.7395833333333334,81.78559791463017,100.0,89.0713587487781,67.89717418348539,50.760499954048335
FNB,Financials,Regional Banks,17.56,12.4041,2.56275,1.56,64.79501,7.84,42.53641,0.9475177304964537,,19.7001,0.0,0.9166666666666666,12.0,90.0,60.66579776257196,57.2286682901208,53.542120961475796,69.71806209936366,39.442815249266864,54.60573053005498,0.8088235294117647,97.68111219724122,100.0,98.60866731834473,67.8066115665419,39.442815249266864
BCO,Industrials,Security & Alarm Services,126.93,31.0016,1.0247,44.99,3.07,74.46000000000001,9.73,0.9944786578891487,,37.3701,0.0,0.8571428571428571,7.0,90.0,56.56159177285939,69.49389334834078,71.495640509725,73.09019736869857,41.20277218868768,60.77444777866174,0.7291666666666667,73.39593114241,100.0,84.037558685446,67.75338105069702,41.20277218868768
PRDO,Consumer Discretionary,Education Services,32.14,13.2891,2.5495,17.72,24.23,15.9,23.56,0.5842499770397529,,21.8347,0.0,0.8571428571428571,7.0,90.0,52.56410256410257,78.42948717948718,66.13749784890724,58.94613663741181,52.69230769230768,61.44121493718809,0.7291666666666667,70.76923076923077,100.0,82.46153846153845,67.7473119944932,52.56410256410257
NXST,Communication Services,Broadcasting,208.47,12.2284,1.2281,35.57,-1.44,22.86,19.91,0.8177478580171357,,32.3367,-0.014285714285714346,0.7857142857142857,14.0,90.0,76.52439024390245,61.34506620985942,76.6260162601626,60.34552845528456,32.621951219512205,60.10641161595563,0.7236842105263157,75.60975609756098,100.0,85.3658536585366,67.68424422872992,32.621951219512205
SMTC,Information Technology,Semiconductors,77.79,252.0285,7.0118,,20.61,5.12,4.96,0.9383621442290905,,15.074,0.045454545454545414,0.9090909090909091,22.0,90.0,33.84183059012445,60.27004909983633,39.90834094033638,63.09421610104067,78.65649672153083,55.93230072159824,0.8425925925925926,91.74361033052321,100.0,95.04616619831393,67.66646036461294,33.84183059012445
LYV,Communication Services,Movies & Entertainment,146.07,37.727,1.3805,62.63,5.39,309.84,4.69,0.5321843687374749,,12.0942,-0.02910052910052907,0.7857142857142857,28.0,90.0,53.70370370370371,79.08762420957542,61.83378500451671,55.28455284552845,34.68834688346883,55.88979223125564,0.75,91.869918699187,100.0,95.1219512195122,67.6594399277326,34.68834688346883
AZO,Consumer Discretionary,Automotive Retail,3421.17,23.0025,2.9387,15.03,3.81,249.27,18.42,0.21137581456802418,,3.5667,0.030303030303030276,0.8484848484848485,33.0,90.0,30.707070707070706,46.249676249676256,88.5777235441665,33.24900006779201,64.44444444444444,54.20535522146261,0.8092105263157896,98.38383838383838,100.0,99.03030303030303,67.65283956411473,30.707070707070706
TMUS,Communication Services,Wireless Telecommunication Services,200.56,18.8987,2.6131,19.2,7.3,19.42,22.28,0.07941319107662476,,-6.9414,0.05405405405405406,0.7027027027027027,37.0,90.0,40.402969247083774,60.415909647086735,74.54931071049842,33.23435843054083,91.4103923647932,62.91138977671322,0.6845238095238095,63.94485683987274,100.0,78.36691410392365,67.54804707487634,33.23435843054083
ACI,Consumer Staples,Food Retail,16.66,8.7607,0.1052,-0.28,2.08,29.94,1.86,0.11621621621621617,,-16.1972,0.06307692307692314,0.64,25.0,90.0,90.50868486352357,33.39222579023338,50.744416873449126,37.6577309522841,88.83374689826302,62.78616187284959,0.625,63.89578163771712,100.0,78.33746898263027,67.45155400578379,33.39222579023338
KALU,Materials,Aluminum,123.07,21.8217,0.6215,-5.6,7.69,12.16,4.93,0.9794516149746353,,74.865,0.75,0.75,8.0,62.75,72.6843100189036,48.329991208968,49.65343415248898,67.95211090107121,100.0,69.3263637112328,0.6730769230769231,58.47511027095148,69.72222222222221,62.973955051459775,67.42064111330089,48.329991208968
PFBC,Financials,Regional Banks,97.27,10.0961,2.84979,13.17,79.98955,16.84,71.10449,0.8144462279293739,,13.9927,0.0,0.6363636363636364,11.0,90.0,67.3998044965787,86.67963838354899,96.35620054974893,50.4064056315571,39.442815249266864,67.5087933430256,0.609375,45.29705658737917,100.0,67.1782339524275,67.40962552584617,39.442815249266864
NWS,Communication Services,Publishing,30.2,13.279,1.8325,,-16.36,13.87,9.11,0.8286755771567436,,-3.6403,0.050000000000000044,0.8,15.0,90.0,63.13320825515948,34.029080675422136,42.5422138836773,57.157598499061905,87.75797373358348,58.454033771106936,0.7375,80.25328330206379,100.0,88.15196998123827,67.36341463414632,34.029080675422136
